participant_id	included_in_participants	source_file	source_family	source_session	task	timepoint	file_sha256	file_bytes	n_blocks	block_row_counts	exact_content_group_size	exact_content_matches	status	problems
sub-241	false	stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-241	false	stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	805fc3760d69796dca72d2825b6bf9c0e4f05a8c6149ec2f5281057277737514	264	1	12	1	n/a	complete	n/a
sub-241	false	stimuli/psychopy/logs/241/sub241_Investment-Ratings-1.csv	Investment	1	trust	pre	1265fab1e7d4c73e6683389b4c60d2fceb2384bf82cc3bd568a55b12c649ea55	209	1	9	1	n/a	complete	n/a
sub-241	false	stimuli/psychopy/logs/241/sub241_Investment-Ratings-2.csv	Investment	2	trust	post	8ef611ff61e36c37fda9b3d5c96641e558d1f388512c2e502663d70b1d346356	208	1	9	2	stimuli/psychopy/logs/253/sub253_Investment-Ratings-2.csv	complete	n/a
sub-242	false	stimuli/psychopy/logs/242/sub242_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	616e4ad8fc44c1b82b625591881a82d9f59db154ca75dd9ac39de1506d11dba0	151	1	6	1	n/a	complete	n/a
sub-242	false	stimuli/psychopy/logs/242/sub242_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	1c2aad6c13c5ab3caf69ffe87c60a6f8eff324624307a9ce58e54048954d4abb	264	1	12	1	n/a	complete	n/a
sub-242	false	stimuli/psychopy/logs/242/sub242_Investment-Ratings-1.csv	Investment	1	trust	pre	a097132ce732ce6b8edb33c2fc5fd2605281d55d2ea3646309e7daa3d312d904	207	1	9	1	n/a	complete	n/a
sub-242	false	stimuli/psychopy/logs/242/sub242_Investment-Ratings-2.csv	Investment	2	trust	post	f42570a733733cfb80331b763fc181450617cc63b29ca5a17fc1f6bbaed42efb	208	1	9	1	n/a	complete	n/a
sub-243	false	stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-243	false	stimuli/psychopy/logs/243/sub243_Investment-Ratings-1.csv	Investment	1	trust	pre	47821f147470c04ed7add00bbef2f0f11ef645e8e4be165460144ecfafffb96a	208	1	9	1	n/a	complete	n/a
sub-243	false	stimuli/psychopy/logs/243/sub243_Investment-Ratings-2.csv	Investment	2	trust	post	e7906cb58fbc91626b81ac2498bcdb85c9e2ac52336f83899b5c339b92a43973	205	1	9	1	n/a	complete	n/a
sub-244	false	stimuli/psychopy/logs/244/sub244_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	f7295fe8883d72065d6c2defbf467b472b58a51724a7b65ab1aa977fb7fa1db4	302	2	6;6	1	n/a	review	multiple_acquisition_blocks:2
sub-244	false	stimuli/psychopy/logs/244/sub244_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	bd73968637bf1b3356d57524634900dbfb22cab328382de54984b1ea086c94b5	264	1	12	1	n/a	complete	n/a
sub-244	false	stimuli/psychopy/logs/244/sub244_Investment-Ratings-1.csv	Investment	1	trust	pre	65c6081211a21c836681225221c9a493613dcc37f906777a7ddc8eea0feb1eb6	414	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-244	false	stimuli/psychopy/logs/244/sub244_Investment-Ratings-2.csv	Investment	2	trust	post	2338488e0ee75d22561ddcd9acfb4526013120b159e1b4dbabb2d3dbc26f3938	410	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-245	false	stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-245	false	stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	c07676201ce74ce89640c27852d4b4bd67188baa947c13be9632339a3fe271ff	266	1	12	1	n/a	complete	n/a
sub-245	false	stimuli/psychopy/logs/245/sub245_Investment-Ratings-1.csv	Investment	1	trust	pre	257d360aba93b53b21e061eabbd5910eb4ad53dcdb785361bdeb7d8aebb312c4	209	1	9	1	n/a	complete	n/a
sub-245	false	stimuli/psychopy/logs/245/sub245_Investment-Ratings-2.csv	Investment	2	trust	post	f42f43929b1b3d0283a65968fb81d22623e11ff8c85c509948593e973e53b6d7	207	1	9	1	n/a	complete	n/a
sub-246	false	stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-246	false	stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	a7819059866794801c4688893d03dfc92a84cca637d1ec0aa3f9f32e3b5f898a	264	1	12	1	n/a	complete	n/a
sub-246	false	stimuli/psychopy/logs/246/sub246_Investment-Ratings-1.csv	Investment	1	trust	pre	6c4caac53f36ee8d7160948cab347b1728637e506169cd978ced15f569653c28	208	1	9	1	n/a	complete	n/a
sub-246	false	stimuli/psychopy/logs/246/sub246_Investment-Ratings-2.csv	Investment	2	trust	post	bf98647cfd1705793213a9806e6780b49e2431193341fbd73c57b0b70d2e00e7	208	1	9	1	n/a	complete	n/a
sub-247	false	stimuli/psychopy/logs/247/sub247_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	95257093b15a9ce936c0a48b4b8f1da9d219877d1cd89ba43a98e0f723c11288	151	1	6	1	n/a	complete	n/a
sub-247	false	stimuli/psychopy/logs/247/sub247_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	bf1c034aa33b2a4cc314a1a069ae0fa093dc50c44edb3a54e2827b6c5857b6fc	264	1	12	1	n/a	complete	n/a
sub-247	false	stimuli/psychopy/logs/247/sub247_Investment-Ratings-1.csv	Investment	1	trust	pre	ba4cbaaf6e2003504b8cb6d5039a32141fa8ec5309f96b9274d090872afb656a	410	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-247	false	stimuli/psychopy/logs/247/sub247_Investment-Ratings-2.csv	Investment	2	trust	post	78a4f5cae87ff68b244ee32d55c3e55ef6aedd1cf7d096b6f64e9cfaa7b6ff15	205	1	9	1	n/a	complete	n/a
sub-248	false	stimuli/psychopy/logs/248/sub248_Investment-Ratings-1.csv	Investment	1	trust	pre	4436d0b36028afbd62d2caed8fc48f96d842600bcffd97b0ee8f6964c061b835	416	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-249	false	stimuli/psychopy/logs/249/sub249_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	ead77b06852a3ae4b51d09c266e98b688664e5ccca60d406a59227cbf5562b7d	153	1	6	1	n/a	complete	n/a
sub-249	false	stimuli/psychopy/logs/249/sub249_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	97e210fb1fd7d334f4bab1f065999213ea8a4d1e069cd896d1b086a29f900121	267	1	12	1	n/a	complete	n/a
sub-249	false	stimuli/psychopy/logs/249/sub249_Investment-Ratings-1.csv	Investment	1	trust	pre	c95fa87ff37c81b63c2ef2326e89e60b9416a356da9bcc5a1c938433b8c50424	210	1	9	1	n/a	complete	n/a
sub-249	false	stimuli/psychopy/logs/249/sub249_Investment-Ratings-2.csv	Investment	2	trust	post	b23affdf143705a8f90a27c9e4ff65499f32ec4a7185d0006b0cf6367d846be8	210	1	9	1	n/a	complete	n/a
sub-250	false	stimuli/psychopy/logs/250/sub250_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	8ac7b8851771dfb486a5eda0db958ea22693ecfa7265229ca1ab2b511b6c8b0d	151	1	6	1	n/a	complete	n/a
sub-250	false	stimuli/psychopy/logs/250/sub250_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	db745c2e988788b9b1726995fcd6812445638c9446d24d6da1b57a56a371bfdb	264	1	12	1	n/a	complete	n/a
sub-250	false	stimuli/psychopy/logs/250/sub250_Investment-Ratings-1.csv	Investment	1	trust	pre	c4e13f0dadb9769185a4a5dbb48051639637bb9442647987718b43c398e97a46	208	1	9	1	n/a	complete	n/a
sub-250	false	stimuli/psychopy/logs/250/sub250_Investment-Ratings-2.csv	Investment	2	trust	post	7a760c887c08681be03ce8e8d848366dc89b91f08a3047eedf5cddd0e93ce376	207	1	9	1	n/a	complete	n/a
sub-251	false	stimuli/psychopy/logs/251/sub251_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	0309055589bf2de57e17138e4d76666469b3e52548c51a80f6dda4a57e1d9c6f	152	1	6	1	n/a	complete	n/a
sub-251	false	stimuli/psychopy/logs/251/sub251_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	7969d1950a67497da3d651b6aec14bee0cd77fc0d0ebdb5066ca57eef16c594e	264	1	12	1	n/a	complete	n/a
sub-251	false	stimuli/psychopy/logs/251/sub251_Investment-Ratings-1.csv	Investment	1	trust	pre	b4eafafc91a39ebacc8bd1c3e8560472a29aa5759ab55779c6129bcdca5854c6	208	1	9	2	stimuli/psychopy/logs/135/sub135_Investment-Ratings-1.csv	complete	n/a
sub-251	false	stimuli/psychopy/logs/251/sub251_Investment-Ratings-2.csv	Investment	2	trust	post	e8149d5f951a50d57e140058913f774494db9fbe8880bf5cec4f8c02074597d1	208	1	9	1	n/a	complete	n/a
sub-252	false	stimuli/psychopy/logs/252/sub252_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	506139ef1e529801b912911ea1dfd25f6bafe147a6403c967aff90bf8cfe7582	156	1	6	1	n/a	complete	n/a
sub-252	false	stimuli/psychopy/logs/252/sub252_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	48a1c09347c93e1ca1ee36096def505871c77bde98101708d448a4ec45ca65c0	266	1	12	1	n/a	complete	n/a
sub-252	false	stimuli/psychopy/logs/252/sub252_Investment-Ratings-1.csv	Investment	1	trust	pre	6d61ad1ce58e3f1305fd83ff73465b0176025d8af2dd78e90a4eec1b9b4e3ce3	206	1	9	1	n/a	complete	n/a
sub-252	false	stimuli/psychopy/logs/252/sub252_Investment-Ratings-2.csv	Investment	2	trust	post	d688308038b6f2699d89198eed54f87f321a41a6da8c57dc25b0914a35c3c38f	213	1	9	1	n/a	complete	n/a
sub-253	false	stimuli/psychopy/logs/253/sub253_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	3bc758983c15dd44daa6eee427613550273298c8e31fd60d5f800a30b73111b7	151	1	6	1	n/a	complete	n/a
sub-253	false	stimuli/psychopy/logs/253/sub253_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	5103d7a1f0614f406b3b74da701f3fd34ba79a025edb428533f8d5212c147ffb	264	1	12	1	n/a	complete	n/a
sub-253	false	stimuli/psychopy/logs/253/sub253_Investment-Ratings-1.csv	Investment	1	trust	pre	ffeb43a15eab058f52446bad88984053a10248f70dcf88e9f2ac7629a0303f28	417	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-253	false	stimuli/psychopy/logs/253/sub253_Investment-Ratings-2.csv	Investment	2	trust	post	8ef611ff61e36c37fda9b3d5c96641e558d1f388512c2e502663d70b1d346356	208	1	9	2	stimuli/psychopy/logs/241/sub241_Investment-Ratings-2.csv	complete	n/a
sub-254	false	stimuli/psychopy/logs/254/sub254_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	7395896efd18228f405daaabc755daa034be406cbb6775b96dd7225784941be3	153	1	6	1	n/a	complete	n/a
sub-254	false	stimuli/psychopy/logs/254/sub254_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	b671d888e084719a9d7d7c9960dc1cd2cb588dc4c862206776e25b89181012d8	264	1	12	8	stimuli/psychopy/logs/129/sub129_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/211/sub211_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/236/sub236_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-2.csv	complete	n/a
sub-254	false	stimuli/psychopy/logs/254/sub254_Investment-Ratings-1.csv	Investment	1	trust	pre	a00c3311b35333e6dd4d51e9ee3eb5a0d578ca02590b3328217ba4302b5ba2de	214	1	9	1	n/a	complete	n/a
sub-254	false	stimuli/psychopy/logs/254/sub254_Investment-Ratings-2.csv	Investment	2	trust	post	8c01f2007a447db236d3cbc9af24103464f77abecc1b85b34f443b9db89bc068	213	1	9	1	n/a	complete	n/a
sub-255	false	stimuli/psychopy/logs/255/sub255_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	3e5ffead5e7bc7f27dd02d21d21307c65fa54a9e040ac693487e92750027997b	156	1	6	1	n/a	complete	n/a
sub-255	false	stimuli/psychopy/logs/255/sub255_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	a69a013746fd80b50cd97957b00b6e0aba3011c222d2f9e25d46cf09f8e7aaa8	271	1	12	1	n/a	complete	n/a
sub-255	false	stimuli/psychopy/logs/255/sub255_Investment-Ratings-1.csv	Investment	1	trust	pre	af82d36c6756870e64cb8a2393fe0a56d26fc69a70ffd1f0ce006c2322fc60e5	208	1	9	1	n/a	complete	n/a
sub-255	false	stimuli/psychopy/logs/255/sub255_Investment-Ratings-2.csv	Investment	2	trust	post	5c2050e6b56a7781351c26e2182e0c0606de6e8844319193c42804bddeb27b67	208	1	9	1	n/a	complete	n/a
sub-256	false	stimuli/psychopy/logs/256/sub256_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	f71fae150e318867d21660764ff689b03b451450ad462ea572d4d988930defcf	151	1	6	1	n/a	complete	n/a
sub-256	false	stimuli/psychopy/logs/256/sub256_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	d49e0973d534570aa9c7a579108fdcde6ae7982ad5c6526abe62906e2ec071f8	264	1	12	1	n/a	complete	n/a
sub-256	false	stimuli/psychopy/logs/256/sub256_Investment-Ratings-1.csv	Investment	1	trust	pre	fade80221b9da47a16e26265d7f3c87fc24468b8473e7a3d6205c4d33207d715	207	1	9	1	n/a	complete	n/a
sub-256	false	stimuli/psychopy/logs/256/sub256_Investment-Ratings-2.csv	Investment	2	trust	post	70659f83bdfcd642bab12213802226206a2059171cb65e06c47f957a3e6aa5bc	208	1	9	1	n/a	complete	n/a
sub-257	false	stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv	complete	n/a
sub-257	false	stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	34072a5bf77c70ec40f55867d90e1057013ce82a5cf0dfc7b71cef2c0df6d485	264	1	12	1	n/a	complete	n/a
sub-257	false	stimuli/psychopy/logs/257/sub257_Investment-Ratings-1.csv	Investment	1	trust	pre	06dedc186973a45e1666a35da05fe5b25997137603f4345c760af0a56e3be007	206	1	9	1	n/a	complete	n/a
sub-257	false	stimuli/psychopy/logs/257/sub257_Investment-Ratings-2.csv	Investment	2	trust	post	7f717c6dc8eca4c7a4670e74a2e78fec0792bd8ebb96aeea6f68831023e45177	205	1	9	1	n/a	complete	n/a
sub-258	false	stimuli/psychopy/logs/258/sub258_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	9327eb6fe171de0c5b213416f6e6e4ddbb2a9ff2ace1ec0db9d3bf59f8f66d62	151	1	6	1	n/a	complete	n/a
sub-258	false	stimuli/psychopy/logs/258/sub258_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	7050c982f455a4ab52badfee46ac76c1e14023afc9065f7d36b5a7b153ecdfae	264	1	12	1	n/a	complete	n/a
sub-258	false	stimuli/psychopy/logs/258/sub258_Investment-Ratings-1.csv	Investment	1	trust	pre	5e2dc25cda2d40b196f8c2620ff3ff03b7b07be2a079af7e1c222c7a9ed2a3af	208	1	9	1	n/a	complete	n/a
sub-258	false	stimuli/psychopy/logs/258/sub258_Investment-Ratings-2.csv	Investment	2	trust	post	8dbbd2e2d9b352c4ccdf3eecf94cdcbfc9c71d7dc224920029cc23e860189ca0	208	1	9	1	n/a	complete	n/a
sub-259	false	stimuli/psychopy/logs/259/sub259_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	412ac10e29199d9c47149cc889b4cd0a7a272b24b11e867ecbf1da1c6e7aaf9e	151	1	6	1	n/a	complete	n/a
sub-259	false	stimuli/psychopy/logs/259/sub259_Investment-Ratings-1.csv	Investment	1	trust	pre	8a67c6f12130f165111737bafbf4161e5ff9e752a2505686f149ad91769c8813	205	1	9	1	n/a	complete	n/a
sub-259	false	stimuli/psychopy/logs/259/sub259_Investment-Ratings-2.csv	Investment	2	trust	post	a743a475e569585b6a316e46ba94fa981b839021bf76514714e9c5e1deba9538	205	1	9	1	n/a	complete	n/a
sub-999	false	stimuli/psychopy/logs/999/sub999_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	571a1f0735d92fe111b4969ded180d2b4454ec654aed334f56c6ff23c54edb7d	151	1	6	1	n/a	complete	n/a
sub-999	false	stimuli/psychopy/logs/999/sub999_Investment-Ratings-1.csv	Investment	1	trust	pre	14b2fea960a0667239acb8dd1efbee97d99e9a07856050a29ca04d8792367908	410	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-999	false	stimuli/psychopy/logs/999-TEST_DATA/sub999_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	f41cbe6497061723d856bb6c807bb540e308bda9780415877bda3e2714c66118	151	1	6	2	stimuli/psychopy/logs/238/sub238_Bargaining-Ratings-1.csv	review	directory_subject_mismatch:unresolved
sub-999	false	stimuli/psychopy/logs/999-TEST_DATA/sub999_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	5dabee92de731770721e6d8cd9f4c4057020685ca2d993478b23bcb2d075ad5b	264	1	12	2	stimuli/psychopy/logs/238/sub238_Bargaining-Ratings-2.csv	review	directory_subject_mismatch:unresolved
sub-999	false	stimuli/psychopy/logs/999-TEST_DATA/sub999_Investment-Ratings-1.csv	Investment	1	trust	pre	2a8d870cd01f29c295531e556613c106b440f71be9edd79abdb4aaef08e8b052	207	1	9	2	stimuli/psychopy/logs/238/sub238_Investment-Ratings-1.csv	review	directory_subject_mismatch:unresolved
sub-999	false	stimuli/psychopy/logs/999-TEST_DATA/sub999_Investment-Ratings-2.csv	Investment	2	trust	post	ff04087de6268b1af46c4c14ecde9819051f63f78023cd506a449f40e90e0780	206	1	9	2	stimuli/psychopy/logs/238/sub238_Investment-Ratings-2.csv	review	directory_subject_mismatch:unresolved
n/a	false	stimuli/psychopy/logs/sub_Investment-Ratings-.csv	unresolved	unresolved	unresolved	unresolved	cd353b6f705f452d3327df54e7ebf07320f8612c89d648b1139c2e0d88e121d1	410	0	n/a	1	n/a	review	unmatched_filename
